use_no, field_name, old_value, new_value, error_id
487570, AMT_PRD_USED, .63, .1367, 37749
4366570, LBS_PRD_USED, 3.4376, 3.4376, 327700
4366570, AMT_PRD_USED, 100, .397, 327700
1684660, LBS_PRD_USED, 5.5276, 5.5276, 138339
1684660, AMT_PRD_USED, 2.5, .5469, 138339
1684996, LBS_PRD_USED, 2.7638, 2.7638, 138342
1684996, AMT_PRD_USED, 1.25, .2734, 138342
2695825, LBS_PRD_USED, .284, .284, 206926
2695825, AMT_PRD_USED, 153, 3.7812, 206926
2696312, LBS_PRD_USED, 2.0339, 2.0339, 206940
2696312, AMT_PRD_USED, 336, 27.4105, 206940
453931, LBS_PRD_USED, .0467, .0467, 37200
453931, AMT_PRD_USED, 4, .78, 37200
454764, ACRE_PLANTED, 20, 30, 37222
454765, ACRE_PLANTED, 20, 30, 37223
454766, ACRE_PLANTED, 20, 30, 37224
454767, ACRE_PLANTED, 20, 30, 37225
454768, ACRE_PLANTED, 20, 30, 37226
455022, LBS_PRD_USED, .0139, .0139, 37231
455022, AMT_PRD_USED, 8, .1984, 37231
455025, LBS_PRD_USED, .0124, .0124, 37232
455025, AMT_PRD_USED, 64, .1983, 37232
4334992, UNIT_TREATED, U, A, 298855
4336341, ACRE_PLANTED, 40.8, 48, 299816
4336347, ACRE_PLANTED, 18, 20, 299817
2697581, LBS_PRD_USED, 6.6173, 6.6173, 206986
2697581, AMT_PRD_USED, 400, 6.6173, 206986
2697588, LBS_PRD_USED, 1.3413, 1.3413, 206988
2697588, AMT_PRD_USED, 960, 20.1269, 206988
309420, LBS_PRD_USED, .2668, .2668, 22822
309420, AMT_PRD_USED, 14, 3.6723, 22822
309452, LBS_PRD_USED, .7591, .7591, 22824
309452, AMT_PRD_USED, 5, .0893, 22824
309459, LBS_PRD_USED, .7591, .7591, 22828
309459, AMT_PRD_USED, 5, .0893, 22828
309325, AMT_PRD_USED, 5, .0893, 22799
309325, LBS_PRD_USED, .7591, .7591, 22799
309339, LBS_PRD_USED, .7591, .7591, 22804
309339, AMT_PRD_USED, 5, .0893, 22804
309343, LBS_PRD_USED, .7591, .7591, 22806
309343, AMT_PRD_USED, 5, .0893, 22806
309345, LBS_PRD_USED, .253, .253, 22808
309345, AMT_PRD_USED, 323, 3.8113, 22808
309351, LBS_PRD_USED, .7591, .7591, 22811
309351, AMT_PRD_USED, 5, .0893, 22811
309358, LBS_PRD_USED, .7591, .7591, 22812
309358, AMT_PRD_USED, 5, .0893, 22812
309369, LBS_PRD_USED, .7591, .7591, 22818
309369, AMT_PRD_USED, 5, .0893, 22818
309373, LBS_PRD_USED, .7591, .7591, 22820
309373, AMT_PRD_USED, 5, .0893, 22820
836163, ACRE_TREATED, .01, 5.98, 51373
4319573, LBS_PRD_USED, .4265, .4265, 297582
4319573, AMT_PRD_USED, 7, .0469, 297582
454311, LBS_PRD_USED, .0312, .0312, 37210
454311, AMT_PRD_USED, 18, .4463, 37210
454359, LBS_PRD_USED, .1156, .1156, 37212
454359, AMT_PRD_USED, 6528, 52.4683, 37212
454145, LBS_PRD_USED, .0242, .0242, 37201
454145, AMT_PRD_USED, 14, .3471, 37201
454251, LBS_PRD_USED, .0754, .0754, 37203
454251, AMT_PRD_USED, 32, 1.0799, 37203
454278, UNIT_TREATED, T, ?, 37207
309586, LBS_PRD_USED, .0158, .0158, 22838
309586, AMT_PRD_USED, 11, .2344, 22838
309595, LBS_PRD_USED, .0146, .0146, 22840
309595, AMT_PRD_USED, 12, .2332, 22840
309662, LBS_PRD_USED, .0091, .0091, 22841
309662, AMT_PRD_USED, 18, .1457, 22841
309702, LBS_PRD_USED, .0008, .0008, 22843
309702, AMT_PRD_USED, 3, .0102, 22843
309711, LBS_PRD_USED, .0008, .0008, 22844
309711, AMT_PRD_USED, 3, .0102, 22844
309719, LBS_PRD_USED, .0019, .0019, 22845
309719, AMT_PRD_USED, 2.66, .0305, 22845
309724, LBS_PRD_USED, .0004, .0004, 22846
309724, AMT_PRD_USED, 1.5, .0051, 22846
309725, LBS_PRD_USED, .0046, .0046, 22847
309725, AMT_PRD_USED, 9, .0729, 22847
309816, LBS_PRD_USED, .0012, .0012, 22850
309816, AMT_PRD_USED, 4.5, .0153, 22850
309863, LBS_PRD_USED, .0643, .0643, 22851
309863, AMT_PRD_USED, 3.44, 1.0285, 22851
309875, ACRE_TREATED, .4, 1.5, 22852
309876, LBS_PRD_USED, 1.7995, 1.7995, 22853
309876, AMT_PRD_USED, 144, 38.4002, 22853
309886, LBS_PRD_USED, 1.7995, 1.7995, 22854
309886, AMT_PRD_USED, 144, 38.4002, 22854
309917, LBS_PRD_USED, .0496, .0496, 22856
309917, AMT_PRD_USED, 16196, 22.492, 22856
309931, LBS_PRD_USED, 1.4996, 1.4996, 22857
309931, AMT_PRD_USED, 120, 32.0002, 22857
309998, LBS_PRD_USED, .0167, .0167, 22860
309998, AMT_PRD_USED, 1600, 7.1007, 22860
310042, LBS_PRD_USED, .0056, .0056, 22864
310042, AMT_PRD_USED, 42, 2.926, 22864
310064, LBS_PRD_USED, 16.9965, 16.9965, 22868
310064, AMT_PRD_USED, 154, 2.0004, 22868
623716, LBS_PRD_USED, .0136, .0136, 43182
623716, AMT_PRD_USED, 2, .0015, 43182
4333154, LBS_PRD_USED, .0012, .0012, 298559
4333154, AMT_PRD_USED, 160, .0137, 298559
4333155, LBS_PRD_USED, .0036, .0036, 298560
4333155, AMT_PRD_USED, 1, .0004, 298560
2697570, LBS_PRD_USED, 1.5245, 1.5245, 206981
2697570, AMT_PRD_USED, 992, 22.8765, 206981
3212266, ACRE_PLANTED, .6, 5.75, 226402
3212267, ACRE_PLANTED, .6, 5.75, 226403
3212268, ACRE_PLANTED, .6, 5.75, 226404
3212269, ACRE_PLANTED, .6, 5.75, 226405
1938077, LBS_PRD_USED, .375, .375, 150959
1938077, AMT_PRD_USED, 4, .375, 150959
2697573, LBS_PRD_USED, 3.3086, 3.3086, 206982
2697573, AMT_PRD_USED, 300, 3.3086, 206982
3212275, LBS_PRD_USED, .1008, .1008, 226410
3212275, AMT_PRD_USED, 19.36, 1.6133, 226410
3212276, LBS_PRD_USED, .1242, .1242, 226411
3212276, AMT_PRD_USED, 23.79, 1.9866, 226411
3212277, LBS_PRD_USED, .0825, .0825, 226412
3212277, AMT_PRD_USED, 15.82, 1.3199, 226412
3215742, LBS_PRD_USED, .5971, .5971, 226736
3215742, AMT_PRD_USED, 1.05, .0656, 226736
749453, SITE_CODE, 077005, -1, 48559
749454, SITE_CODE, 077005, -1, 48560
451638, LBS_PRD_USED, .0277, .0277, 37113
451638, AMT_PRD_USED, 16, .3967, 37113
451641, LBS_PRD_USED, .0467, .0467, 37114
451641, AMT_PRD_USED, 4, .78, 37114
451666, LBS_PRD_USED, .0277, .0277, 37115
451666, AMT_PRD_USED, 16, .3967, 37115
455026, LBS_PRD_USED, .0123, .0123, 37233
455026, AMT_PRD_USED, 64, .1587, 37233
455027, LBS_PRD_USED, .0197, .0197, 37234
455027, AMT_PRD_USED, 288, .3148, 37234
455028, LBS_PRD_USED, .0065, .0065, 37235
455028, AMT_PRD_USED, 64, .099, 37235
455078, LBS_PRD_USED, .0618, .0618, 37236
455078, AMT_PRD_USED, 96, .698, 37236
455080, LBS_PRD_USED, .1369, .1369, 37238
455080, AMT_PRD_USED, 512, 2.434, 37238
455184, ACRE_PLANTED, 20, 150, 37240
455187, LBS_PRD_USED, 7.0159, 7.0159, 37242
455187, AMT_PRD_USED, 6.5, .7018, 37242
4334654, LBS_PRD_USED, .8594, .8594, 298819
4334654, AMT_PRD_USED, 12, .7952, 298819
4334677, LBS_PRD_USED, .2865, .2865, 298820
4334677, AMT_PRD_USED, 44, 4.2409, 298820
2552142, ACRE_TREATED, .25, 2.73, 192446
2552149, ACRE_TREATED, .25, 2.73, 192448
2552151, ACRE_TREATED, .1, 11.24, 192449
2552239, ACRE_TREATED, .15, 1.14, 192451
4334776, LBS_PRD_USED, 2.9337, 2.9337, 298847
4334776, AMT_PRD_USED, 411, 41.093, 298847
4336348, ACRE_PLANTED, 18, 20, 299818
4336349, ACRE_PLANTED, 18, 20, 299819
4336350, ACRE_PLANTED, 34, 44, 299820
4336351, ACRE_PLANTED, 31, 50, 299821
4336353, ACRE_PLANTED, 92, 94, 299822
3419787, ACRE_TREATED, .01, .34, 236365
3419906, LBS_PRD_USED, .0307, .0307, 236366
3419906, AMT_PRD_USED, 24, .4085, 236366
3419918, LBS_PRD_USED, .0195, .0195, 236367
3419918, AMT_PRD_USED, 10, .3122, 236367
4143626, ACRE_TREATED, .19, .8, 266643
4145210, LBS_PRD_USED, .0062, .0062, 266712
4145210, AMT_PRD_USED, 24, .0942, 266712
1462554, LBS_PRD_USED, 2.457, 2.457, 107912
1462554, AMT_PRD_USED, .89, .2431, 107912
4147049, LBS_PRD_USED, .5549, .5549, 266836
4147049, AMT_PRD_USED, 35, 8.242, 266836
2694942, LBS_PRD_USED, 54.5946, 54.5946, 206892
2694942, AMT_PRD_USED, 962.5, 48.539, 206892
984634, LBS_PRD_USED, .0259, .0259, 57892
984634, AMT_PRD_USED, 2, .4335, 57892
660428, LBS_PRD_USED, 3.8692, 3.8692, 43971
660428, AMT_PRD_USED, 2.23, .4295, 43971
660429, LBS_PRD_USED, 2.75, 2.75, 43972
660429, AMT_PRD_USED, 21.375, 2.75, 43972
4144236, LBS_PRD_USED, .0495, .0495, 266669
4144236, AMT_PRD_USED, 6, .7924, 266669
1462492, LBS_PRD_USED, 9.4771, 9.4771, 107908
1462492, AMT_PRD_USED, 3.43, .9376, 107908
1462496, LBS_PRD_USED, 10.0685, 10.0685, 107909
1462496, AMT_PRD_USED, 3.64, .9961, 107909
1462502, LBS_PRD_USED, 16.2871, 16.2871, 107910
1462502, AMT_PRD_USED, 5.89, 1.6114, 107910
1462550, LBS_PRD_USED, .4394, .4394, 107911
1462550, AMT_PRD_USED, .16, .0435, 107911
4141465, LBS_PRD_USED, .1604, .1604, 266521
4141465, AMT_PRD_USED, 20, 2.5658, 266521
4141568, LBS_PRD_USED, .3372, .3372, 266524
4141568, AMT_PRD_USED, 42, 5.3958, 266524
4141686, LBS_PRD_USED, .1406, .1406, 266528
4141686, AMT_PRD_USED, 18, 2.2489, 266528
4213598, LBS_PRD_USED, .1673, .1673, 292472
4213598, AMT_PRD_USED, 14560, 2.2079, 292472
4213780, LBS_PRD_USED, .1757, .1757, 292477
4213780, AMT_PRD_USED, 32, 2.6089, 292477
4213807, LBS_PRD_USED, .2697, .2697, 292478
4213807, AMT_PRD_USED, 40, 4.0058, 292478
4213810, LBS_PRD_USED, .1392, .1392, 292479
4213810, AMT_PRD_USED, 24, 2.0671, 292479
4213883, ACRE_TREATED, 13000, 659.16, 292481
4213883, ACRE_PLANTED, 50, 659.16, 292482
4213915, LBS_PRD_USED, .054, .054, 292485
4213915, AMT_PRD_USED, 16, .8027, 292485
4213916, ACRE_TREATED, 78000, 648.95, 292486
4213916, ACRE_PLANTED, 20, 648.95, 292487
4213917, ACRE_TREATED, 78000, 648.95, 292488
4213917, ACRE_PLANTED, 20, 648.95, 292489
4213954, LBS_PRD_USED, .0932, .0932, 292490
4213954, AMT_PRD_USED, 32, 1.3847, 292490
4213973, ACRE_TREATED, 22827, 659.16, 292494
4213973, ACRE_PLANTED, 50, 659.16, 292495
4213974, ACRE_TREATED, 22827, 659.16, 292496
4213974, ACRE_PLANTED, 50, 659.16, 292497
4213975, ACRE_TREATED, 22827, 659.16, 292498
4213975, ACRE_PLANTED, 50, 659.16, 292499
2715531, ACRE_PLANTED, 1200, 561.93, 207687
2715539, ACRE_PLANTED, 742, 528.87, 207688
4002018, ACRE_PLANTED, 1200.93, 649.83, 257505
4002019, ACRE_PLANTED, 1200.93, 649.83, 257506
4002020, ACRE_PLANTED, 1200.93, 649.83, 257507
4002021, ACRE_PLANTED, 1200.93, 649.83, 257508
4002022, ACRE_PLANTED, 1200.93, 649.83, 257509
4002023, ACRE_PLANTED, 1200.93, 649.83, 257510
4002024, ACRE_PLANTED, 1200.93, 649.83, 257511
4002025, ACRE_PLANTED, 1200.93, 649.83, 257512
4002026, ACRE_PLANTED, 1200.93, 649.83, 257513
4002027, ACRE_PLANTED, 1200.93, 649.83, 257514
4002028, ACRE_PLANTED, 1200.93, 649.83, 257515
4002029, ACRE_PLANTED, 1200.93, 649.83, 257516
4002030, ACRE_PLANTED, 1200.93, 649.83, 257517
4002031, ACRE_PLANTED, 1200.93, 649.83, 257518
4002032, ACRE_PLANTED, 1200.93, 649.83, 257519
4002033, ACRE_PLANTED, 1200.93, 649.83, 257520
4002034, ACRE_PLANTED, 1200.93, 649.83, 257521
4002049, ACRE_PLANTED, 1200.93, 649.83, 257522
2715540, ACRE_PLANTED, 403, 276.63, 207689
4002202, ACRE_PLANTED, 1200.93, 649.83, 257523
4002203, ACRE_PLANTED, 1200.93, 649.83, 257524
4002204, ACRE_PLANTED, 1200.93, 649.83, 257525
4071489, LBS_PRD_USED, 4756.0874, 4756.0874, 263739
4071489, AMT_PRD_USED, 627, 530.3352, 263739
4071797, LBS_PRD_USED, 5166.2086, 5166.2086, 263747
4071797, AMT_PRD_USED, 583, 576.0664, 263747
4070148, LBS_PRD_USED, 5996.3014, 5996.3014, 263708
4070148, AMT_PRD_USED, 670, 668.6272, 263708
1236286, LBS_PRD_USED, .6132, .6132, 73806
1236286, AMT_PRD_USED, 324, 8.1869, 73806
1236287, LBS_PRD_USED, 2.6002, 2.6002, 73807
1236287, AMT_PRD_USED, 205, 38.6192, 73807
1236299, LBS_PRD_USED, .3171, .3171, 73808
1236299, AMT_PRD_USED, 20, 4.7096, 73808
1236307, ACRE_TREATED, .1, 3.8, 73810
1838144, ACRE_TREATED, 976, 712.35, 149165
1838144, ACRE_PLANTED, 976, 712.35, 149166
3260470, LBS_PRD_USED, .0001, .0001, 229011
3260470, AMT_PRD_USED, 208, .0007, 229011
2117779, LBS_PRD_USED, .0334, .0334, 168552
2117779, AMT_PRD_USED, 16, .4448, 168552
2117782, LBS_PRD_USED, .0334, .0334, 168553
2117782, AMT_PRD_USED, 15, .4448, 168553
2118142, ACRE_TREATED, .05, 1.02, 168559
2564270, UNIT_PLANTED, T, ?, 196732
2564269, UNIT_PLANTED, T, ?, 196730
2586656, ACRE_PLANTED, 8, 18, 196821
2586657, ACRE_PLANTED, 8, 18, 196822
1874312, SITE_CODE, 013001, -1, 149665
1874313, SITE_CODE, 013001, -1, 149666
2845549, LBS_PRD_USED, .9136, .9136, 213645
2845549, AMT_PRD_USED, 64, .0937, 213645
2845671, LBS_PRD_USED, .0231, .0231, 213651
2845671, AMT_PRD_USED, 4, .3306, 213651
1256500, SITE_CODE, 077005, -1, 74136
1438449, LBS_PRD_USED, 168.9172, 168.9172, 107326
1438449, AMT_PRD_USED, 157.8, 17.4062, 107326
1438455, LBS_PRD_USED, 232.2612, 232.2612, 107327
1438455, AMT_PRD_USED, 157.8, 23.9335, 107327
1706052, LBS_PRD_USED, 6.111, 6.111, 139979
1706052, AMT_PRD_USED, 96, 6.111, 139979
1706053, LBS_PRD_USED, .8794, .8794, 139980
1706053, AMT_PRD_USED, 10, .8794, 139980
1706125, LBS_PRD_USED, 10.2098, 10.2098, 139981
1706125, AMT_PRD_USED, 132, 1.0315, 139981
1705879, LBS_PRD_USED, 150, 150, 139940
1705879, AMT_PRD_USED, 600, 150, 139940
1706148, LBS_PRD_USED, .0277, .0277, 139982
1706148, AMT_PRD_USED, 14, .3967, 139982
1706219, LBS_PRD_USED, 7.0902, 7.0902, 139984
1706219, AMT_PRD_USED, 937.5, 100.8602, 139984
708222, ACRE_PLANTED, 62, 62.71, 47938
708223, ACRE_PLANTED, 62, 62.71, 47939
708317, ACRE_PLANTED, 5, 8, 47940
708318, ACRE_PLANTED, 5, 8, 47941
708319, ACRE_PLANTED, 5, 8, 47942
708320, ACRE_PLANTED, 5, 8, 47943
708411, ACRE_PLANTED, 33, 35.3, 47946
708472, ACRE_PLANTED, 33, 35.3, 47947
708473, ACRE_PLANTED, 33, 35.3, 47948
708562, ACRE_PLANTED, 33, 35.3, 47949
709008, ACRE_PLANTED, 62, 62.71, 47952
709009, ACRE_PLANTED, 62, 62.71, 47953
709367, ACRE_PLANTED, 18, 18.95, 47958
709368, ACRE_PLANTED, 18, 18.95, 47959
709369, ACRE_PLANTED, 18, 18.95, 47960
709536, ACRE_PLANTED, 32, 35, 47961
709537, ACRE_PLANTED, 32, 35, 47962
709538, ACRE_PLANTED, 32, 35, 47963
709991, ACRE_PLANTED, 192, 195.71, 47965
709992, ACRE_PLANTED, 192, 195.71, 47966
709993, ACRE_PLANTED, 192, 195.71, 47967
739913, LBS_PRD_USED, 1.7108, 1.7108, 48358
739913, AMT_PRD_USED, .62, .1693, 48358
2307743, LBS_PRD_USED, .5813, .5813, 179693
2307743, AMT_PRD_USED, 264, 9.3, 179693
2307763, LBS_PRD_USED, .0668, .0668, 179694
2307763, AMT_PRD_USED, 106.5, .8897, 179694
2841725, ACRE_PLANTED, 460, 335.89, 213580
2842478, LBS_PRD_USED, .2865, .2865, 213586
2842478, AMT_PRD_USED, 16, 4.235, 213586
2843293, ACRE_PLANTED, 460, 335.89, 213587
2843444, ACRE_PLANTED, 460, 335.89, 213588
2843445, ACRE_PLANTED, 460, 335.89, 213589
2843446, ACRE_PLANTED, 460, 335.89, 213590
2843447, ACRE_PLANTED, 460, 335.89, 213591
2843475, LBS_PRD_USED, 80.081, 80.081, 213592
2843475, AMT_PRD_USED, 825, 7.0693, 213592
2843683, ACRE_PLANTED, 460, 335.89, 213593
2843684, ACRE_PLANTED, 460, 335.89, 213594
2843685, ACRE_PLANTED, 460, 335.89, 213595
2843686, ACRE_PLANTED, 460, 335.89, 213596
2843687, ACRE_PLANTED, 460, 335.89, 213597
2843688, ACRE_PLANTED, 460, 335.89, 213598
2843689, ACRE_PLANTED, 460, 335.89, 213599
2843690, ACRE_PLANTED, 460, 335.89, 213600
2843691, ACRE_PLANTED, 460, 335.89, 213601
2843692, ACRE_PLANTED, 460, 335.89, 213602
2843693, ACRE_PLANTED, 460, 335.89, 213603
2843694, ACRE_PLANTED, 460, 335.89, 213604
2843695, ACRE_PLANTED, 460, 335.89, 213605
2843696, ACRE_PLANTED, 460, 335.89, 213606
2843697, ACRE_PLANTED, 460, 335.89, 213607
2843867, ACRE_PLANTED, 460, 335.89, 213608
2843936, SITE_CODE, 013001, -1, 213609
2843937, SITE_CODE, 013001, -1, 213610
2843996, SITE_CODE, 013001, -1, 213611
2843997, SITE_CODE, 013001, -1, 213612
2844236, ACRE_PLANTED, 460, 335.89, 213613
2844362, ACRE_PLANTED, 460, 335.89, 213614
2844363, ACRE_PLANTED, 460, 335.89, 213615
2844364, ACRE_PLANTED, 460, 335.89, 213616
2844365, ACRE_PLANTED, 460, 335.89, 213617
2844366, ACRE_PLANTED, 460, 335.89, 213618
2844532, ACRE_PLANTED, 460, 335.89, 213619
2844533, ACRE_PLANTED, 460, 335.89, 213620
2844534, ACRE_PLANTED, 460, 335.89, 213621
2844535, ACRE_PLANTED, 460, 335.89, 213622
2844536, ACRE_PLANTED, 460, 335.89, 213623
2844537, ACRE_PLANTED, 460, 335.89, 213624
2844619, LBS_PRD_USED, 12.7378, 12.7378, 213625
2844619, AMT_PRD_USED, 31.25, 1.4904, 213625
2555661, LBS_PRD_USED, .0173, .0173, 192587
2555661, AMT_PRD_USED, 16, .221, 192587
2555666, LBS_PRD_USED, .0364, .0364, 192589
2555666, AMT_PRD_USED, 18, .5829, 192589
3939538, LBS_PRD_USED, .0076, .0076, 255591
3939538, AMT_PRD_USED, 5.32, .1221, 255591
2845987, LBS_PRD_USED, .1434, .1434, 213666
2845987, AMT_PRD_USED, 7, 1.3774, 213666
2845989, LBS_PRD_USED, .004, .004, 213667
2845989, AMT_PRD_USED, 1, .0576, 213667
2845992, LBS_PRD_USED, .0215, .0215, 213668
2845992, AMT_PRD_USED, 13, .3444, 213668
2846511, LBS_PRD_USED, .5755, .5755, 213671
2846511, AMT_PRD_USED, 10.4, .2607, 213671
3399533, LBS_PRD_USED, .0782, .0782, 235961
3399533, AMT_PRD_USED, 8, .009, 235961
3399536, LBS_PRD_USED, .9078, .9078, 235967
3399536, AMT_PRD_USED, 8, .0991, 235967
3399537, LBS_PRD_USED, .077, .077, 235969
3399537, AMT_PRD_USED, 250, .0099, 235969
3399538, LBS_PRD_USED, .2169, .2169, 235971
3399538, AMT_PRD_USED, 8, .025, 235971
3399540, LBS_PRD_USED, .1017, .1017, 235974
3399540, AMT_PRD_USED, 8, .0114, 235974
3399729, ACRE_TREATED, .25, 3.27, 235979
3400075, LBS_PRD_USED, .0787, .0787, 235987
3400075, AMT_PRD_USED, 256, .0079, 235987
3400088, LBS_PRD_USED, .5729, .5729, 235989
3400088, AMT_PRD_USED, 34, 8.4703, 235989
3400119, LBS_PRD_USED, .7763, .7763, 235990
3400119, AMT_PRD_USED, 120, 11.0067, 235990
3400186, LBS_PRD_USED, .0668, .0668, 235991
3400186, AMT_PRD_USED, 75, .8897, 235991
3400432, ACRE_TREATED, .12, 1.64, 235995
3400482, ACRE_TREATED, .25, 2.73, 235997
3400699, ACRE_TREATED, .05, .74, 235999
3399534, LBS_PRD_USED, .1546, .1546, 235963
3399534, AMT_PRD_USED, 8, .0178, 235963
3400700, ACRE_TREATED, .05, .92, 236000
921322, LBS_PRD_USED, .1283, .1283, 56640
921322, AMT_PRD_USED, 72, 1.8193, 56640
921601, LBS_PRD_USED, .2262, .2262, 56646
921601, AMT_PRD_USED, 292, 3.3938, 56646
921603, LBS_PRD_USED, .1163, .1163, 56648
921603, AMT_PRD_USED, 240, 1.7458, 56648
921604, LBS_PRD_USED, .0675, .0675, 56649
921604, AMT_PRD_USED, 108, 1.0125, 56649
921607, LBS_PRD_USED, .1984, .1984, 56650
921607, AMT_PRD_USED, 534, 2.9774, 56650
921611, LBS_PRD_USED, .0596, .0596, 56652
921611, AMT_PRD_USED, 96, .8947, 56652
921616, LBS_PRD_USED, .0393, .0393, 56654
921616, AMT_PRD_USED, 60, .5892, 56654
922224, LBS_PRD_USED, .1163, .1163, 56679
922224, AMT_PRD_USED, 248, 1.7458, 56679
2329850, ACRE_TREATED, 2.5, .25, 179938
2329850, ACRE_PLANTED, 2.5, .25, 179939
2742717, LBS_PRD_USED, 1.0365, 1.0365, 212184
2742717, AMT_PRD_USED, 3.3, .1314, 212184
2743218, LBS_PRD_USED, 4.2971, 4.2971, 212186
2743218, AMT_PRD_USED, 2.25, .4963, 212186
2743248, UNIT_TREATED, S, A, 212187
2743249, UNIT_TREATED, S, A, 212188
2743250, UNIT_TREATED, S, A, 212189
2743391, LBS_PRD_USED, 4.9526, 4.9526, 212190
2743391, AMT_PRD_USED, 43, .5772, 212190
2743438, UNIT_TREATED, S, A, 212191
2788018, UNIT_PLANTED, T, ?, 212724
4029530, LBS_PRD_USED, .4844, .4844, 258396
4029530, AMT_PRD_USED, 40, 7.75, 258396
4029531, LBS_PRD_USED, .9779, .9779, 258397
4029531, AMT_PRD_USED, 68.5, 13.6976, 258397
4366664, LBS_PRD_USED, 6.5255, 6.5255, 327706
4366664, AMT_PRD_USED, 210, 6.5255, 327706
4366571, LBS_PRD_USED, 91.8681, 91.8681, 327701
4366571, AMT_PRD_USED, 1094, 9.8276, 327701
4366590, LBS_PRD_USED, .5729, .5729, 327702
4366590, AMT_PRD_USED, 2, .2647, 327702
4366593, UNIT_TREATED, U, A, 327703
4366624, LBS_PRD_USED, 4.6897, 4.6897, 327704
4366624, AMT_PRD_USED, 875, 75.0346, 327704
4366642, LBS_PRD_USED, 45.2075, 45.2075, 327705
4366642, AMT_PRD_USED, 42378, 45.2075, 327705
3834919, SITE_CODE, 099003, -1, 252816
3834920, SITE_CODE, 099003, -1, 252817
3834927, SITE_CODE, 099003, -1, 252818
3834961, LBS_PRD_USED, .0032, .0032, 252823
3834961, AMT_PRD_USED, 5.2, .0517, 252823
3834963, LBS_PRD_USED, .4238, .4238, 252824
3834963, AMT_PRD_USED, 18, .185, 252824
4313477, ACRE_TREATED, .01, 5.47, 297171
4313479, UNIT_TREATED, S, A, 297172
4313480, UNIT_TREATED, S, A, 297173
4313481, UNIT_TREATED, S, A, 297174
4313482, UNIT_TREATED, S, A, 297175
4313483, UNIT_TREATED, S, A, 297176
4313484, UNIT_TREATED, S, A, 297177
4313485, UNIT_TREATED, S, A, 297178
4313486, UNIT_TREATED, S, A, 297179
4313536, LBS_PRD_USED, .2124, .2124, 297181
4313536, AMT_PRD_USED, 120, 2.6406, 297181
4313537, LBS_PRD_USED, .2293, .2293, 297182
4313537, AMT_PRD_USED, 240, 3.2839, 297182
4313612, ACRE_TREATED, .01, 7.48, 297183
4313671, LBS_PRD_USED, 4.3673, 4.3673, 297187
4313671, AMT_PRD_USED, 2186, 4.3673, 297187
4313613, ACRE_TREATED, .01, 7.5, 297184
4313614, LBS_PRD_USED, .0016, .0016, 297185
4313614, AMT_PRD_USED, 40, .0261, 297185
4313615, ACRE_TREATED, .01, 13.01, 297186
4366679, ACRE_TREATED, .01, 3.09, 327707
4366680, LBS_PRD_USED, .0007, .0007, 327708
4366680, AMT_PRD_USED, 96, .0807, 327708
4366681, LBS_PRD_USED, .032, .032, 327709
4366681, AMT_PRD_USED, 3, .0028, 327709
4366683, ACRE_TREATED, .01, 1.24, 327711
4366685, ACRE_TREATED, .01, 2.3, 327713
4366686, LBS_PRD_USED, .0007, .0007, 327714
4366686, AMT_PRD_USED, 36, .0807, 327714
4366687, ACRE_TREATED, .01, 4, 327715
4366712, AMT_PRD_USED, 73.5, .5578, 327717
4366712, LBS_PRD_USED, 4.8408, 4.8408, 327717
4366714, LBS_PRD_USED, .3541, .3541, 327718
4366714, AMT_PRD_USED, 24.2, .0424, 327718
4366718, TOWNSHIP, 00, ?, 327719
4366718, RANGE, 00, ?, 327720
4366719, TOWNSHIP, 00, ?, 327721
4366719, RANGE, 00, ?, 327722
4366504, LBS_PRD_USED, 39.0625, 39.0625, 327693
4366504, AMT_PRD_USED, 705, 4.6735, 327693
4366720, TOWNSHIP, 00, ?, 327723
4366720, RANGE, 00, ?, 327724
4366721, TOWNSHIP, 00, ?, 327725
4366721, RANGE, 00, ?, 327726
3438453, ACRE_PLANTED, 18.5, 19, 237030
3437456, ACRE_PLANTED, 18.5, 19, 236911
3437457, ACRE_PLANTED, 18.5, 19, 236912
3437458, ACRE_PLANTED, 18.5, 19, 236913
3437459, ACRE_PLANTED, 18.5, 19, 236914
3437468, ACRE_PLANTED, 16, 18, 236915
3437469, ACRE_PLANTED, 16, 18, 236916
3437470, ACRE_PLANTED, 16, 18, 236917
3437471, ACRE_PLANTED, 16, 18, 236918
3437472, ACRE_PLANTED, 12, 14, 236919
3437473, ACRE_PLANTED, 12, 14, 236920
3437474, ACRE_PLANTED, 12, 14, 236921
3437475, ACRE_PLANTED, 12, 14, 236922
3437476, ACRE_PLANTED, 16, 17.5, 236923
3437477, ACRE_PLANTED, 16, 17.5, 236924
3437478, ACRE_PLANTED, 16, 17.5, 236925
3437479, ACRE_PLANTED, 16, 17.5, 236926
3437488, ACRE_PLANTED, 18.5, 19, 236927
3437489, ACRE_PLANTED, 18.5, 19, 236928
3437569, ACRE_PLANTED, 14, 16, 236929
3437570, ACRE_PLANTED, 14, 16, 236930
3437571, ACRE_PLANTED, 14, 16, 236931
3437575, ACRE_PLANTED, 16, 18, 236932
3437576, ACRE_PLANTED, 16, 18, 236933
3437577, ACRE_PLANTED, 16, 18, 236934
3437578, ACRE_PLANTED, 12, 14, 236935
3437579, ACRE_PLANTED, 12, 14, 236936
3437580, ACRE_PLANTED, 12, 14, 236937
3437581, ACRE_PLANTED, 16, 17.5, 236938
